Person ID,Activity Type,Start Time,End Time,Duration (minutes),Date
444,Eating,13:11,13:34,23,2023-05-19
27,Working,09:39,10:13,34,2023-03-28
287,Cooking,17:28,17:55,27,2023-05-20
26,Working,08:17,09:27,70,2023-04-12
500,Socializing,18:07,19:20,73,2023-01-02
216,Eating,13:02,13:36,34,2023-06-19
230,Sleeping,22:26,05:41,435,2023-04-19
274,Shopping,11:56,12:29,33,2023-04-09
382,Socializing,20:26,21:55,89,2023-03-21
318,Eating,14:28,14:56,28,2023-01-02
173,Cooking,19:19,20:12,53,2023-06-26
300,Walking,09:25,09:48,23,2023-03-06
426,Relaxing,21:02,22:00,58,2023-01-23
331,Cleaning,10:58,11:39,41,2023-01-04
386,Walking,08:17,08:57,40,2023-05-08
475,Walking,07:20,07:56,36,2023-02-08
83,Walking,09:25,10:01,36,2023-01-21
392,Eating,13:23,13:48,25,2023-04-16
62,Shopping,10:57,11:49,52,2023-05-29
365,Shopping,10:41,11:26,45,2023-06-08
357,Exercising,05:57,06:37,40,2023-05-20
376,Relaxing,19:44,20:16,32,2023-01-13
196,Cleaning,09:48,10:08,20,2023-04-04
149,Sleeping,23:19,06:22,423,2023-05-03
160,Shopping,09:58,10:25,27,2023-03-25
280,Working,07:34,09:04,90,2023-02-22
256,Eating,14:28,15:03,35,2023-06-30
198,Socializing,17:34,17:58,24,2023-04-27
87,Cooking,19:23,19:57,34,2023-01-14
447,Eating,12:59,13:15,16,2023-05-31
222,Cleaning,11:28,12:04,36,2023-04-17
50,Working,09:13,10:00,47,2023-02-18
254,Walking,08:41,09:14,33,2023-04-04
220,Shopping,08:56,09:57,61,2023-05-26
467,Walking,07:17,07:50,33,2023-05-23
308,Relaxing,21:18,22:02,44,2023-05-28
90,Socializing,17:31,18:56,85,2023-04-20
437,Shopping,11:33,11:57,24,2023-05-20
332,Relaxing,19:02,19:39,37,2023-01-12
373,Exercising,07:13,08:05,52,2023-06-08
76,Eating,13:38,13:59,21,2023-05-18
42,Walking,06:54,07:21,27,2023-06-20
120,Relaxing,20:31,21:30,59,2023-05-16
439,Shopping,10:22,11:17,55,2023-01-16
64,Walking,08:19,08:42,23,2023-03-10
155,Cooking,18:33,18:54,21,2023-05-16
84,Sleeping,23:19,08:19,540,2023-01-31
11,Cooking,16:36,16:55,19,2023-03-20
180,Relaxing,19:52,20:55,63,2023-02-17
55,Exercising,07:08,07:54,46,2023-04-14
301,Relaxing,19:09,19:38,29,2023-04-01
52,Cooking,19:28,19:48,20,2023-06-06
470,Shopping,09:10,10:04,54,2023-04-01
363,Socializing,20:15,21:19,64,2023-03-10
348,Eating,13:27,13:51,24,2023-06-04
313,Cleaning,11:00,12:02,62,2023-06-23
419,Relaxing,19:01,20:16,75,2023-04-23
138,Socializing,17:37,19:09,92,2023-06-28
401,Socializing,19:53,20:38,45,2023-04-14
437,Eating,13:50,14:19,29,2023-04-03
329,Exercising,06:17,07:15,58,2023-04-26
18,Walking,08:59,09:37,38,2023-03-27
342,Relaxing,18:35,19:00,25,2023-01-05
50,Exercising,07:02,07:55,53,2023-04-11
129,Relaxing,20:17,21:25,68,2023-02-09
68,Sleeping,21:36,05:06,450,2023-01-04
440,Socializing,19:45,20:13,28,2023-05-06
284,Working,08:44,10:37,113,2023-06-10
100,Working,09:36,11:11,95,2023-06-02
316,Working,06:45,09:32,167,2023-06-08
51,Socializing,18:03,18:24,21,2023-04-07
131,Working,07:52,11:00,188,2023-02-14
240,Cooking,19:33,19:56,23,2023-01-14
186,Relaxing,20:47,21:02,15,2023-04-05
417,Socializing,21:01,22:49,108,2023-03-23
178,Relaxing,20:05,20:25,20,2023-04-11
275,Socializing,20:24,22:16,112,2023-05-18
341,Cleaning,09:02,09:55,53,2023-03-26
357,Relaxing,19:06,19:41,35,2023-03-23
169,Eating,13:39,14:04,25,2023-04-07
301,Exercising,05:54,06:47,53,2023-04-24
323,Eating,13:15,13:38,23,2023-01-11
393,Shopping,10:58,11:55,57,2023-03-15
78,Socializing,18:33,19:59,86,2023-01-10
282,Working,10:28,12:37,129,2023-05-19
17,Cooking,17:03,17:29,26,2023-06-28
500,Walking,06:17,06:57,40,2023-01-24
333,Eating,12:01,12:33,32,2023-02-03
447,Eating,13:17,13:47,30,2023-06-08
339,Walking,05:59,06:20,21,2023-02-17
116,Eating,12:44,13:05,21,2023-03-02
6,Exercising,06:35,07:20,45,2023-06-19
83,Eating,12:38,13:05,27,2023-05-20
77,Working,08:30,10:21,111,2023-01-26
203,Exercising,07:53,08:59,66,2023-02-24
125,Socializing,18:45,20:16,91,2023-03-01
285,Cooking,18:47,19:05,18,2023-01-18
245,Cooking,18:30,19:31,61,2023-05-22
424,Shopping,09:06,10:19,73,2023-04-07
285,Working,09:58,11:26,88,2023-03-29
180,Working,08:06,10:28,142,2023-01-20
223,Cleaning,10:20,11:26,66,2023-04-08
400,Eating,13:39,14:16,37,2023-03-12
175,Relaxing,20:11,20:55,44,2023-02-20
296,Cleaning,10:30,11:03,33,2023-01-26
189,Exercising,07:47,08:51,64,2023-04-05
489,Shopping,10:36,11:30,54,2023-01-03
358,Walking,08:23,08:47,24,2023-01-21
97,Walking,08:03,08:26,23,2023-06-17
315,Exercising,06:27,07:10,43,2023-02-01
174,Relaxing,21:29,22:27,58,2023-01-05
441,Walking,09:30,09:54,24,2023-04-01
38,Shopping,11:25,12:15,50,2023-01-21
178,Cleaning,09:41,10:46,65,2023-01-08
354,Socializing,19:19,19:39,20,2023-03-26
271,Relaxing,19:13,21:00,107,2023-06-20
34,Sleeping,22:18,04:47,389,2023-02-15
116,Exercising,08:13,09:11,58,2023-05-29
186,Relaxing,21:27,22:31,64,2023-02-06
344,Sleeping,22:51,04:51,360,2023-01-03
359,Socializing,18:11,19:06,55,2023-04-30
18,Sleeping,22:16,04:16,360,2023-04-13
455,Cleaning,10:07,10:56,49,2023-06-04
493,Relaxing,19:16,20:28,72,2023-03-14
444,Working,10:00,12:32,152,2023-06-11
336,Eating,13:13,13:29,16,2023-02-22
485,Walking,07:28,08:28,60,2023-01-15
56,Eating,11:54,12:27,33,2023-03-14
181,Socializing,18:39,20:25,106,2023-01-11
116,Working,09:25,11:35,130,2023-06-13
329,Socializing,18:25,19:49,84,2023-05-21
400,Exercising,09:30,09:58,28,2023-04-06
131,Socializing,18:07,19:52,105,2023-02-15
181,Relaxing,21:19,21:38,19,2023-05-01
282,Walking,09:15,09:46,31,2023-04-24
138,Cooking,17:48,18:25,37,2023-02-04
386,Eating,11:45,12:11,26,2023-04-25
140,Shopping,12:26,13:32,66,2023-05-15
394,Working,08:42,10:42,120,2023-02-13
316,Working,06:32,08:07,95,2023-04-05
401,Cooking,18:44,19:33,49,2023-03-07
353,Cleaning,10:57,11:17,20,2023-06-24
417,Sleeping,22:16,05:57,461,2023-04-30
123,Exercising,07:28,07:53,25,2023-06-07
66,Cleaning,08:50,09:53,63,2023-02-17
479,Working,08:14,11:22,188,2023-04-10
356,Eating,14:20,15:02,42,2023-06-08
420,Cooking,17:10,17:20,10,2023-04-20
379,Cleaning,11:15,12:15,60,2023-04-30
45,Walking,07:48,08:12,24,2023-05-17
339,Walking,06:30,06:51,21,2023-04-19
53,Cleaning,11:07,11:17,10,2023-04-30
458,Walking,08:30,08:56,26,2023-01-27
384,Socializing,17:51,18:35,44,2023-04-09
366,Eating,11:38,12:07,29,2023-06-07
372,Relaxing,20:23,21:26,63,2023-02-24
173,Eating,14:41,14:58,17,2023-02-17
314,Cleaning,10:21,11:02,41,2023-01-18
114,Cooking,16:48,17:18,30,2023-02-12
22,Eating,14:16,14:33,17,2023-05-27
443,Working,09:30,11:31,121,2023-02-07
482,Walking,09:25,10:27,62,2023-04-11
465,Socializing,19:44,21:07,83,2023-01-24
199,Sleeping,21:39,04:21,402,2023-05-16
25,Sleeping,22:05,06:29,504,2023-02-15
409,Exercising,06:01,06:26,25,2023-01-19
35,Working,11:03,13:01,118,2023-02-07
176,Shopping,09:55,10:29,34,2023-02-11
35,Shopping,11:46,12:36,50,2023-06-26
409,Eating,11:54,12:11,17,2023-05-22
392,Cooking,16:34,17:06,32,2023-02-23
438,Socializing,19:29,20:57,88,2023-02-04
416,Shopping,11:07,12:08,61,2023-06-03
457,Cooking,16:52,17:36,44,2023-04-22
123,Sleeping,21:41,03:41,360,2023-02-09
379,Eating,13:41,14:02,21,2023-06-11
285,Walking,09:06,09:26,20,2023-06-26
423,Shopping,11:27,11:52,25,2023-02-13
278,Exercising,06:32,07:24,52,2023-03-16
44,Socializing,19:00,19:56,56,2023-04-27
254,Relaxing,20:33,21:21,48,2023-04-30
415,Cleaning,09:03,10:33,90,2023-03-05
154,Relaxing,18:52,19:26,34,2023-06-20
6,Walking,08:14,08:46,32,2023-01-20
245,Exercising,08:24,09:04,40,2023-03-26
384,Sleeping,22:02,05:04,422,2023-02-28
77,Cleaning,09:19,10:16,57,2023-06-13
283,Sleeping,21:54,04:45,411,2023-05-25
359,Socializing,17:46,19:29,103,2023-03-13
42,Exercising,06:48,07:45,57,2023-03-04
333,Relaxing,19:06,19:23,17,2023-01-17
217,Eating,13:48,14:16,28,2023-01-09
86,Exercising,07:50,08:33,43,2023-04-17
240,Cleaning,11:18,11:44,26,2023-04-01
37,Walking,08:26,09:05,39,2023-05-24
416,Walking,08:24,08:38,14,2023-04-08
139,Shopping,11:03,12:13,70,2023-04-20
318,Cooking,18:46,19:04,18,2023-01-08
149,Working,07:58,10:43,165,2023-04-23
242,Walking,07:41,08:24,43,2023-03-08
145,Working,07:33,11:07,214,2023-01-10
35,Eating,15:14,15:41,27,2023-05-11
374,Socializing,18:55,20:54,119,2023-06-23
436,Sleeping,23:09,05:09,360,2023-04-29
146,Shopping,09:06,09:55,49,2023-04-05
10,Sleeping,22:10,06:34,504,2023-02-22
497,Walking,08:45,09:19,34,2023-04-18
452,Socializing,16:39,17:20,41,2023-04-13
182,Shopping,11:41,12:45,64,2023-05-17
140,Exercising,07:55,08:56,61,2023-05-08
255,Exercising,07:53,08:31,38,2023-01-25
337,Working,08:50,10:21,91,2023-06-30
469,Cleaning,09:59,10:57,58,2023-02-03
205,Cooking,17:11,17:21,10,2023-02-02
399,Cooking,19:19,20:03,44,2023-05-19
65,Cleaning,10:43,11:05,22,2023-02-01
111,Shopping,12:05,12:50,45,2023-01-15
293,Sleeping,23:12,05:12,360,2023-01-25
367,Socializing,19:34,20:23,49,2023-01-11
261,Sleeping,23:14,08:05,531,2023-04-18
447,Sleeping,22:26,07:00,514,2023-01-31
119,Sleeping,22:30,04:30,360,2023-03-15
486,Eating,12:53,13:33,40,2023-05-23
96,Sleeping,21:48,04:31,403,2023-02-13
450,Socializing,18:00,18:28,28,2023-02-03
297,Eating,11:49,12:19,30,2023-01-27
450,Sleeping,22:11,04:11,360,2023-01-21
288,Working,08:27,10:28,121,2023-06-30
83,Eating,13:22,13:45,23,2023-02-02
482,Sleeping,21:54,05:31,457,2023-04-10
165,Walking,06:14,06:43,29,2023-04-23
179,Socializing,18:52,19:26,34,2023-04-01
493,Shopping,09:57,11:15,78,2023-01-07
373,Eating,14:13,14:26,13,2023-03-05
312,Shopping,12:43,13:38,55,2023-02-20
276,Cooking,17:04,17:30,26,2023-02-08
15,Sleeping,23:19,06:21,422,2023-04-06
313,Walking,08:35,09:03,28,2023-05-17
148,Working,08:58,10:25,87,2023-06-24
95,Cooking,16:34,17:31,57,2023-06-13
7,Cooking,18:02,18:12,10,2023-04-04
188,Walking,07:28,08:18,50,2023-06-05
441,Working,09:56,12:12,136,2023-04-01
100,Relaxing,19:34,20:43,69,2023-01-20
28,Eating,12:20,12:59,39,2023-01-28
440,Relaxing,21:43,22:51,68,2023-02-16
377,Socializing,19:46,20:34,48,2023-03-21
167,Exercising,08:03,08:53,50,2023-05-23
313,Cooking,18:39,19:33,54,2023-03-14
126,Cooking,15:57,16:37,40,2023-05-12
425,Sleeping,23:17,06:27,430,2023-06-02
30,Exercising,07:31,08:15,44,2023-05-17
12,Socializing,17:52,18:35,43,2023-05-14
103,Cooking,16:57,17:30,33,2023-02-23
59,Sleeping,23:23,07:12,469,2023-04-17
316,Socializing,18:12,19:42,90,2023-05-06
409,Eating,11:34,12:09,35,2023-03-23
93,Sleeping,21:20,04:35,435,2023-03-22
49,Shopping,11:15,12:36,81,2023-06-09
133,Relaxing,19:15,21:11,116,2023-02-26
265,Sleeping,21:41,03:41,360,2023-01-19
145,Socializing,18:30,19:53,83,2023-01-18
7,Cooking,18:10,18:29,19,2023-03-28
7,Working,09:31,11:37,126,2023-04-20
121,Shopping,11:55,12:14,19,2023-03-14
178,Cooking,19:29,20:02,33,2023-03-16
58,Working,09:37,11:26,109,2023-01-13
170,Eating,13:48,14:11,23,2023-01-16
275,Sleeping,21:42,04:54,432,2023-04-21
424,Working,08:26,10:08,102,2023-02-20
405,Relaxing,19:55,21:06,71,2023-06-20
318,Cleaning,11:12,12:10,58,2023-02-22
88,Eating,11:35,11:59,24,2023-05-18
475,Socializing,17:50,19:09,79,2023-05-30
420,Eating,10:55,11:20,25,2023-03-16
431,Shopping,11:59,12:20,21,2023-04-03
327,Cooking,18:59,20:09,70,2023-06-14
217,Exercising,08:23,09:18,55,2023-04-23
27,Relaxing,21:25,21:50,25,2023-04-13
210,Working,07:32,09:27,115,2023-03-16
433,Socializing,20:26,20:55,29,2023-05-01
264,Socializing,17:56,19:01,65,2023-03-21
316,Walking,06:25,07:09,44,2023-02-02
28,Cooking,17:10,18:05,55,2023-03-06
112,Exercising,05:12,06:08,56,2023-05-03
415,Exercising,05:48,06:43,55,2023-06-04
24,Sleeping,21:58,04:17,379,2023-03-03
128,Relaxing,22:13,23:03,50,2023-04-23
122,Cleaning,10:33,10:55,22,2023-01-01
291,Working,08:54,09:58,64,2023-04-27
96,Cleaning,08:46,09:14,28,2023-06-11
476,Walking,09:26,10:08,42,2023-05-24
180,Cooking,16:55,17:34,39,2023-04-15
370,Socializing,20:09,22:11,122,2023-06-06
290,Working,09:52,11:04,72,2023-02-05
7,Working,10:16,11:32,76,2023-02-23
465,Cooking,18:39,19:20,41,2023-06-27
205,Shopping,10:18,11:16,58,2023-01-11
34,Exercising,07:44,08:26,42,2023-05-19
218,Sleeping,22:21,05:07,406,2023-04-23
476,Socializing,19:50,21:32,102,2023-06-27
277,Working,08:07,09:43,96,2023-03-02
474,Relaxing,21:08,21:32,24,2023-05-16
414,Cleaning,08:57,09:14,17,2023-06-12
58,Shopping,12:10,12:49,39,2023-01-21
175,Relaxing,19:33,20:07,34,2023-01-02
224,Cooking,19:12,19:43,31,2023-04-20
7,Walking,08:16,08:57,41,2023-05-04
236,Walking,07:03,07:38,35,2023-02-03
491,Cooking,19:11,19:59,48,2023-01-24
303,Cleaning,11:35,12:04,29,2023-06-05
14,Cleaning,09:06,09:50,44,2023-06-14
389,Walking,06:38,07:18,40,2023-02-27
325,Sleeping,23:28,05:28,360,2023-01-28
359,Cleaning,09:00,09:54,54,2023-01-10
361,Working,10:06,12:28,142,2023-01-06
89,Sleeping,21:30,03:30,360,2023-01-06
135,Eating,13:03,13:40,37,2023-02-12
305,Cleaning,10:28,11:00,32,2023-06-28
385,Relaxing,18:46,19:58,72,2023-06-28
297,Sleeping,22:25,05:39,434,2023-05-21
12,Socializing,18:24,19:35,71,2023-05-23
182,Working,11:04,13:37,153,2023-05-08
175,Cleaning,09:58,11:13,75,2023-05-31
128,Socializing,20:29,21:47,78,2023-03-05
144,Sleeping,22:22,05:45,443,2023-05-12
283,Relaxing,19:36,20:11,35,2023-03-06
39,Cleaning,10:30,11:16,46,2023-06-04
337,Exercising,06:50,07:23,33,2023-06-30
462,Working,08:06,09:28,82,2023-04-06
173,Working,09:32,12:01,149,2023-02-07
175,Socializing,19:05,21:04,119,2023-06-09
431,Cleaning,10:48,11:19,31,2023-01-08
326,Shopping,09:09,09:41,32,2023-05-04
101,Working,08:20,10:38,138,2023-06-09
374,Cooking,17:52,18:44,52,2023-05-23
385,Relaxing,19:13,19:58,45,2023-04-23
219,Eating,12:39,13:00,21,2023-02-26
387,Shopping,11:33,12:06,33,2023-04-15
240,Walking,10:05,10:15,10,2023-03-16
389,Working,07:38,09:03,85,2023-02-19
488,Shopping,10:36,11:20,44,2023-03-27
32,Shopping,09:45,10:49,64,2023-05-13
288,Cooking,15:38,15:48,10,2023-06-06
100,Relaxing,19:37,20:22,45,2023-02-09
178,Walking,08:15,08:46,31,2023-05-01
445,Sleeping,23:02,05:21,379,2023-02-17
18,Cleaning,11:05,11:20,15,2023-01-16
46,Eating,12:30,12:55,25,2023-03-26
132,Cooking,17:40,18:12,32,2023-02-09
48,Eating,11:46,12:08,22,2023-02-09
36,Shopping,10:00,10:35,35,2023-04-19
432,Exercising,06:26,07:15,49,2023-06-16
443,Relaxing,19:43,20:48,65,2023-01-08
152,Socializing,19:00,19:30,30,2023-01-23
110,Cooking,19:52,20:28,36,2023-05-26
210,Walking,08:23,09:04,41,2023-01-25
437,Cleaning,11:30,11:52,22,2023-06-02
342,Walking,06:46,07:16,30,2023-03-28
96,Sleeping,22:13,05:19,426,2023-01-21
311,Shopping,10:48,11:22,34,2023-05-06
250,Shopping,10:28,11:36,68,2023-06-13
496,Working,07:46,09:40,114,2023-03-02
275,Eating,14:28,15:11,43,2023-03-20
463,Walking,08:24,08:53,29,2023-01-23
182,Relaxing,20:32,20:52,20,2023-04-14
492,Socializing,19:09,19:58,49,2023-04-25
41,Relaxing,19:05,20:17,72,2023-03-19
285,Socializing,19:42,21:28,106,2023-01-17
35,Eating,14:34,15:00,26,2023-06-29
260,Exercising,07:44,08:30,46,2023-02-01
438,Cooking,18:06,19:01,55,2023-01-23
132,Cooking,17:55,18:46,51,2023-02-25
97,Exercising,07:17,07:39,22,2023-02-04
417,Cooking,19:54,20:23,29,2023-04-26
247,Shopping,11:16,12:26,70,2023-02-19
348,Eating,12:34,12:57,23,2023-04-04
374,Walking,07:49,08:04,15,2023-02-17
281,Relaxing,20:34,21:18,44,2023-01-18
383,Eating,13:15,13:36,21,2023-05-19
110,Walking,09:51,10:52,61,2023-04-27
446,Socializing,17:47,19:36,109,2023-03-13
170,Walking,09:25,09:40,15,2023-02-19
67,Relaxing,19:44,20:54,70,2023-06-12
30,Sleeping,21:30,05:08,458,2023-04-26
358,Cooking,18:04,18:58,54,2023-06-29
493,Socializing,18:07,18:57,50,2023-06-08
486,Walking,09:07,09:17,10,2023-02-21
83,Sleeping,21:59,03:59,360,2023-06-15
449,Working,09:57,11:50,113,2023-02-01
260,Exercising,08:17,08:58,41,2023-05-28
144,Exercising,06:45,07:05,20,2023-05-31
381,Walking,09:07,09:51,44,2023-06-24
112,Cleaning,08:48,09:08,20,2023-03-31
304,Walking,07:38,08:39,61,2023-04-11
269,Relaxing,19:11,19:59,48,2023-05-08
64,Walking,08:03,08:56,53,2023-06-28
247,Working,07:55,09:53,118,2023-06-24
154,Shopping,10:47,11:50,63,2023-02-11
301,Cleaning,08:31,09:03,32,2023-04-12
72,Working,08:22,10:17,115,2023-05-10
372,Exercising,06:34,06:59,25,2023-01-25
300,Walking,09:02,09:59,57,2023-03-17
216,Sleeping,22:03,06:11,488,2023-05-10
429,Working,09:22,10:44,82,2023-04-04
131,Shopping,09:08,09:50,42,2023-06-17
143,Cooking,18:43,19:26,43,2023-01-04
215,Eating,12:10,12:40,30,2023-06-11
53,Socializing,19:48,20:59,71,2023-05-15
397,Sleeping,21:58,04:04,366,2023-04-11
86,Cooking,18:43,19:14,31,2023-03-23
50,Cooking,18:03,18:40,37,2023-06-18
254,Walking,09:08,09:46,38,2023-06-16
260,Working,10:06,12:07,121,2023-06-18
206,Working,08:34,11:34,180,2023-02-16
391,Cooking,20:15,20:41,26,2023-02-11
486,Cleaning,10:22,10:41,19,2023-03-07
303,Working,10:21,11:54,93,2023-02-08
143,Walking,08:57,09:41,44,2023-03-11
176,Cleaning,09:17,10:06,49,2023-03-19
51,Socializing,18:11,18:31,20,2023-01-26
401,Walking,08:39,09:07,28,2023-05-22
271,Shopping,10:30,10:56,26,2023-02-20
281,Socializing,20:51,21:23,32,2023-04-08
34,Shopping,12:27,13:52,85,2023-05-25
125,Eating,13:29,13:39,10,2023-04-28
395,Cooking,19:21,20:04,43,2023-03-30
52,Sleeping,22:43,06:21,458,2023-04-27
91,Shopping,12:06,12:29,23,2023-03-25
112,Cleaning,08:51,09:46,55,2023-05-07
142,Sleeping,21:59,05:39,460,2023-01-22
238,Sleeping,22:31,07:22,531,2023-03-06
334,Relaxing,20:59,22:28,89,2023-01-15
213,Cooking,17:20,17:48,28,2023-03-27
479,Cleaning,09:04,09:36,32,2023-05-14
1,Exercising,06:01,06:34,33,2023-03-14
293,Sleeping,23:30,06:17,407,2023-05-14
217,Cooking,19:05,19:54,49,2023-02-04
262,Relaxing,21:16,22:13,57,2023-04-04
11,Cooking,17:22,17:32,10,2023-01-21
202,Cleaning,09:33,10:33,60,2023-05-28
305,Relaxing,19:53,21:12,79,2023-05-02
268,Sleeping,22:29,05:13,404,2023-02-11
432,Walking,06:31,06:41,10,2023-04-12
30,Sleeping,21:39,05:12,453,2023-03-04
293,Walking,09:07,09:54,47,2023-04-20
73,Eating,11:49,12:03,14,2023-03-19
271,Working,06:58,08:28,90,2023-01-14
140,Shopping,12:25,12:57,32,2023-04-14
220,Cleaning,08:50,09:45,55,2023-04-01
424,Walking,06:46,07:27,41,2023-05-16
193,Walking,07:47,08:29,42,2023-02-21
403,Socializing,18:51,19:37,46,2023-01-17
414,Eating,12:26,12:36,10,2023-03-21
405,Sleeping,21:45,04:49,424,2023-03-23
281,Walking,10:30,11:04,34,2023-06-11
467,Socializing,18:14,19:52,98,2023-04-29
145,Walking,07:28,08:02,34,2023-04-30
173,Eating,14:40,15:10,30,2023-06-14
5,Shopping,11:49,12:21,32,2023-01-17
333,Relaxing,18:47,19:39,52,2023-03-02
470,Socializing,17:33,19:23,110,2023-01-14
164,Relaxing,19:48,20:41,53,2023-02-03
138,Socializing,18:29,18:53,24,2023-01-06
350,Socializing,20:15,21:33,78,2023-02-27
425,Working,08:40,10:48,128,2023-05-05
36,Sleeping,22:02,04:54,412,2023-01-24
369,Cleaning,08:56,09:29,33,2023-02-19
494,Relaxing,20:00,21:02,62,2023-03-19
203,Walking,08:41,09:19,38,2023-02-07
245,Shopping,12:25,13:21,56,2023-04-29
156,Eating,13:51,14:18,27,2023-01-11
330,Exercising,07:24,07:51,27,2023-06-12
39,Relaxing,21:25,22:08,43,2023-04-17
49,Cleaning,10:07,11:18,71,2023-02-18
339,Relaxing,18:49,19:17,28,2023-03-31
164,Cooking,18:23,19:07,44,2023-06-10
340,Working,09:56,12:38,162,2023-06-26
290,Eating,13:23,13:33,10,2023-06-15
266,Cleaning,09:01,09:54,53,2023-05-24
476,Walking,08:48,09:21,33,2023-04-18
460,Walking,08:02,08:47,45,2023-05-12
425,Working,09:07,11:31,144,2023-04-18
240,Sleeping,22:23,05:46,443,2023-04-17
245,Relaxing,20:04,21:14,70,2023-01-26
147,Eating,13:43,14:08,25,2023-05-13
327,Exercising,08:17,09:11,54,2023-04-15
359,Sleeping,21:36,03:36,360,2023-02-16
341,Eating,12:03,12:37,34,2023-06-27
276,Exercising,06:24,07:01,37,2023-03-20
367,Walking,10:04,10:40,36,2023-03-27
82,Exercising,06:25,06:57,32,2023-04-11
469,Shopping,10:44,11:39,55,2023-06-19
98,Walking,09:20,10:04,44,2023-04-30
82,Socializing,18:16,19:04,48,2023-01-06
360,Eating,12:58,13:13,15,2023-05-20
180,Exercising,05:31,06:24,53,2023-03-11
61,Working,09:00,11:41,161,2023-03-17
57,Eating,13:41,14:02,21,2023-02-11
20,Working,08:49,11:02,133,2023-04-23
283,Eating,13:19,13:37,18,2023-02-04
414,Cleaning,09:18,09:48,30,2023-06-20
62,Walking,08:21,08:54,33,2023-04-17
177,Relaxing,19:20,19:35,15,2023-03-12
273,Cleaning,09:01,09:30,29,2023-01-20
397,Sleeping,22:27,04:43,376,2023-05-28
335,Relaxing,20:32,21:35,63,2023-02-27
44,Shopping,10:50,11:44,54,2023-04-28
88,Eating,12:26,12:48,22,2023-05-07
488,Shopping,10:56,12:11,75,2023-04-23
328,Working,09:59,12:52,173,2023-06-01
56,Socializing,18:26,19:38,72,2023-06-08
57,Shopping,12:44,13:43,59,2023-04-11
480,Working,09:11,11:23,132,2023-06-26
215,Working,08:13,11:03,170,2023-03-02
33,Exercising,06:16,06:40,24,2023-01-13
352,Socializing,19:13,20:16,63,2023-03-14
346,Cooking,17:44,17:59,15,2023-02-28
359,Relaxing,18:56,19:15,19,2023-01-24
46,Cooking,15:53,16:24,31,2023-03-16
307,Exercising,07:30,08:11,41,2023-04-12
210,Shopping,10:32,11:05,33,2023-02-25
82,Socializing,18:14,18:52,38,2023-01-24
31,Eating,11:36,12:08,32,2023-05-28
31,Socializing,18:20,19:35,75,2023-01-02
122,Walking,10:20,10:50,30,2023-02-14
265,Walking,09:06,09:41,35,2023-03-01
340,Working,10:00,12:32,152,2023-05-22
396,Working,09:59,12:12,133,2023-06-14
242,Sleeping,23:24,06:25,421,2023-01-19
94,Working,08:45,12:22,217,2023-04-20
443,Cooking,18:08,18:28,20,2023-05-16
100,Relaxing,20:13,21:05,52,2023-04-25
8,Cooking,18:41,19:21,40,2023-04-04
36,Walking,06:53,07:21,28,2023-06-18
461,Walking,07:01,07:38,37,2023-01-26
12,Walking,08:07,08:51,44,2023-06-12
233,Cleaning,09:00,09:45,45,2023-06-26
170,Exercising,08:21,09:04,43,2023-05-14
194,Eating,11:07,11:22,15,2023-01-20
206,Relaxing,20:26,21:48,82,2023-05-19
33,Walking,07:16,07:31,15,2023-05-26
471,Exercising,08:11,09:04,53,2023-03-08
235,Socializing,20:07,21:33,86,2023-06-22
174,Exercising,08:13,09:40,87,2023-02-19
276,Working,08:28,10:15,107,2023-02-04
71,Shopping,10:26,11:22,56,2023-04-28
37,Sleeping,22:44,04:55,371,2023-03-06
349,Socializing,20:21,21:34,73,2023-04-30
135,Cleaning,09:43,10:07,24,2023-05-25
439,Relaxing,19:28,20:23,55,2023-05-13
454,Shopping,11:55,12:46,51,2023-01-10
232,Shopping,12:21,13:00,39,2023-01-19
102,Exercising,04:43,05:21,38,2023-06-08
236,Exercising,05:55,06:50,55,2023-05-18
25,Shopping,12:09,12:39,30,2023-06-24
100,Exercising,07:11,08:13,62,2023-04-28
247,Cleaning,08:59,09:25,26,2023-04-03
47,Socializing,19:20,19:55,35,2023-06-17
115,Walking,06:52,07:18,26,2023-01-30
180,Walking,07:22,08:07,45,2023-01-08
478,Cleaning,10:36,11:28,52,2023-01-02
233,Working,08:16,09:47,91,2023-03-14
430,Cooking,17:38,18:11,33,2023-06-01
14,Walking,08:24,08:48,24,2023-06-03
409,Working,08:54,10:13,79,2023-03-18
124,Sleeping,22:18,07:01,523,2023-04-05
417,Eating,14:03,14:22,19,2023-02-20
183,Socializing,19:32,20:26,54,2023-06-06
464,Relaxing,18:37,19:21,44,2023-04-14
424,Eating,12:05,12:32,27,2023-02-21
427,Cooking,17:36,18:22,46,2023-01-31
90,Relaxing,19:25,20:06,41,2023-06-28
65,Working,10:25,12:51,146,2023-05-31
288,Cleaning,08:30,09:38,68,2023-02-08
332,Working,07:32,09:45,133,2023-01-06
1,Working,08:20,10:14,114,2023-06-10
169,Relaxing,20:43,21:01,18,2023-05-10
281,Eating,15:03,15:31,28,2023-05-13
391,Relaxing,20:58,22:31,93,2023-01-10
393,Working,08:30,10:45,135,2023-05-25
72,Eating,12:52,13:21,29,2023-01-26
62,Socializing,18:37,18:57,20,2023-03-13
466,Shopping,12:28,13:02,34,2023-06-30
285,Working,10:19,12:09,110,2023-01-29
29,Shopping,10:49,12:14,85,2023-04-04
